bcsid,female,parscr,pared,eng10,maths10,isced26,isced30,nonbrit30,isced42,deg26,deg30,deg42,Mauth,Mauthw,r16,rw16,a16,aw16,lr16,a26,aw26,lr26,r30,rw30,a30,aw30,lr30,lrw30,r42,rw42,a42,aw42,lr42,lrw42,deathpen16,deathpen26,deathpen30,deathpen42,parsc,weights
B18673G,0,4,3,1.5540455434938307,1.7893291915448946,6,6,0,6,1,1,1,0.07539898762872067,-0.022672172840394557,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,0.17926196882865147,0.3076995187507706,0.0011942222163425851,-1.2902649438240241,-0.963859204390988,0.6272149092586378,0.4952875661685878,0.45487718135002075,0.3107003570192191,-0.2503787296532919,-0.25804105463010274,0.7373907659567726,0.4932472369756666,0.6103308805122087,0.6260473125555397,-0.32926202917619524,-1.1849928499394917,0.3805553082389358,0.4848283387184906,4,1
B18680F,1,1,1,0.11464210053008073,-2.2683225440204127,2,3,0,3,0,0,0,-1.5078996261263558,-0.5971970800500144,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,0.46388458388136206,0.8797200475421483,0.44200230110721417,0.9088031066367427,1.6052115049149276,1.185395589254962,0.9018811904666849,0.6314840216408772,0.45487718135002075,0.31808507320633067,-0.2503787296532919,-0.20186364698500728,2.1366841046013345,1.4234512548000513,-1.1792195407427235,-0.7871558328193273,0.9606304562563233,1.037782713912455,-0.37855764257888896,1.228460099416882,1,0.019786129033327292
B18701T,1,4,3,-0.20380998862119146,0.40972760145269,6,6,0,6,1,1,1,-0.8989386208359418,-0.3479284093335989,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,-0.8714251492415938,-0.6296866381591443,0.9088031066367427,-1.2902649438240241,-0.963859204390988,0.35254862805059145,0.08338816937808018,-0.408310478640031,-0.32624341635407234,-0.2503787296532919,-0.20186364698500728,0.7373907659567726,0.4932472369756666,-0.8213094564917369,-0.61370289224786,-1.6191545146087136,0.2968575259618061,0.3805553082389358,0.4848283387184906,4,1
B18703V,1,3,2,1.477617042097526,1.8704822262562006,3,3,0,3,0,0,0,-0.16818541448744478,-0.01763251855710605,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,1.2299490868988967,0.8548819257520871,-0.9064146622040575,-0.0033865221622675764,0.00847337023510239,0.6272149092586378,0.30506867725321796,-0.408310478640031,-0.33025405305698025,-0.8235348577752856,-0.7310525440930975,0.7373907659567726,0.4932472369756666,0.9682409647631952,0.629335076371555,-0.32926202917619524,1.037782713912455,0.3805553082389358,0.4848283387184906,3,5.27427580083676
B18715Z,1,3,1,0.6751177774363203,0.16626849731877158,2,3,0,3,0,0,0,-0.5335620176616933,-0.30617787369024313,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,-0.17096707052809693,-0.2689652953867343,0.9088031066367427,1.283491899499489,0.6862675097303833,-0.19678393436550198,-0.20665625884891567,0.45487718135002075,0.5585376595415492,0.8959335265906956,0.80033673958607765,-0.6619025726877894,-0.5603326384946316,-0.8213094564917369,-0.61370289224786,-0.32926202917619524,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,0.44416563990607766
B18764J,1,3,1,1.7132715880694669,0.8966458097205269,6,6,0,6,1,1,1,-0.41176981660361023,-0.21603335098246196,0.6256356830041371,0.5508481426980965,0.6385060417231625,0.5375814954320819,0.46388458388136206,0.5294910081853998,0.3773203302671244,0.9088031066367427,-0.646825732993146,-0.4395899424904798,0.07788234684254437,0.03331269564087379,1.8935232813334406,1.159803701472571,-0.2503787296532919,-0.20186364698500728,-0.19547145980626857,-0.07540699010736829,1.3261510490141817,0.9092963556835572,0.9606304562563233,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,1
B18770G,1,3,2,0.2802371868887421,0.08511546260746543,4,2,0,2,0,0,0,0.19719118868680374,0.28194595197798245,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,0.46388458388136206,-0.8714251492415938,-0.6037447494309726,0.9088031066367427,-1.2902649438240241,-0.963859204390988,-0.4714502155735483,-0.30915383059647905,-0.6960396986367147,-0.3513930136491702,-1.3966909858972794,-1.2040640335560924,-1.5947647984508304,-1.0597570949085453,0.6103308805122087,0.34937379705955274,0.9606304562563233,-0.44406766198884273,-1.1376705933967137,-1.7460669433766831,3,0.41877643777169304
B18801W,1,3,3,0.2802371868887421,0.4908806361639962,4,4,0,4,0,0,0,0.19719118868680374,0.04228387704828912,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,0.46388458388136206,-0.8714251492415938,-0.5518609719746291,-0.9064146622040575,-0.0033865221622675764,0.19725782980351642,-1.2954490591976882,-0.9146733792008458,-0.9837689186333983,-0.6124444727126483,0.32277739846870185,0.27114784247798746,-0.19547145980626857,-0.006177219438247172,-1.1792195407427235,-0.9354569457061737,0.9606304562563233,-1.9259180378901404,-1.8967835442145384,-1.7460669433766831,3,1.4575488200338684
B18803Y,1,3,2,0.5158917328606841,-0.07719060681514686,3,2,0,2,0,0,0,0.07539898762872067,0.09799589046838067,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.14781005025254357,0.46388458388136206,1.2299490868988967,0.768050490329507,1.8164119910571428,0.3183330832531715,0.2922439300209027,1.1765474716747306,0.6594787382868628,1.030335621343389,0.5350915466445623,-0.2503787296532919,-0.20186364698500728,0.7373907659567726,0.3698713793297533,1.684061133265168,1.1360034656252918,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,3,0.4455731904005906
B18851G,1,5,1,0.197439643709412,-0.6452618497942899,4,5,0,5,0,0,0,-0.16818541448744478,-0.3624685120826366,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-1.221654188598342,-0.786138885098078,0.0011942222163425851,0.3183330832531715,0.2922439300209027,-0.19678393436550198,-0.12362469683145001,0.1671479613533371,0.17966132116792935,-0.8235348577752856,-0.7310525440930975,-0.6619025726877894,-0.5141794580485508,0.2524207962612223,0.3460860332435375,-1.6191545146087136,-1.1849928499394917,-0.37855764257888896,-1.0024351826782918,5,0.282531615015813
B18858P,0,3,2,0.4394632314643782,1.3024109832770576,2,2,0,4,0,0,0,0.9279443950353001,0.4364705386354036,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.10736474728418734,2.0519579341058454,0.5294910081853998,0.3213696242489801,1.8164119910571428,0.9617722940840496,0.816513191921411,0.07788234684254437,-0.03320500752410602,-0.408310478640031,-0.10203308526704427,0.8959335265906956,0.80033673958607765,0.27095965307525166,0.10862085601127625,0.2524207962612223,0.07787983280130018,-0.32926202917619524,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,0.8274426516307329
B18865N,0,4,2,0.5986892760400143,-0.4829557803716776,4,4,0,4,0,0,0,-0.28997761554552787,-0.39073065298185,1.7483821271201796,1.5051459965097354,1.4093791024214999,1.2229730411167075,0.46388458388136206,0.8797200475421483,0.5346444893205212,1.8164119910571428,3.213809531992123,2.659831209622736,-0.19678393436550198,-0.2240073561042806,0.45487718135002075,0.21298194144806135,2.6154019109566766,2.3317260232652526,-0.19547145980626857,-0.0984835803304086,-0.10548928798976412,-0.020454874531293937,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,4,0.2324270405466816
B18868R,1,4,2,-0.9171426683200407,-1.213333092773433,3,2,0,2,0,0,0,0.8061521939772177,0.21746174535527307,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,2.0519579341058454,0.17926196882865147,0.08215287044926722,0.9088031066367427,0.3183330832531715,-0.01899330261063513,1.1765474716747306,0.6594787382868628,-0.12058125864334658,-0.186983398660408,-0.2503787296532919,-0.20186364698500728,0.27095965307525166,0.10862085601127625,-0.10548928798976412,-0.14882727714043453,-0.32926202917619524,0.2968575259618061,1.1396682590567606,0.4848283387184906,4,0.05688908810556325
B18876R,1,3,1,0.5986892760400143,1.1401049138544452,4,4,0,4,0,0,0,-0.28997761554552787,0.12639506896130892,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,-1.1241887663431211,-0.5211961098848453,-0.42135061376386707,0.0011942222163425851,-0.3251061275777066,-0.25859839204996965,-0.4714502155735483,-0.24478819778982994,-1.5592273586267664,-0.8937927424989488,-1.3966909858972794,-1.2040640335560924,0.7373907659567726,0.4932472369756666,-1.5371296249937099,-0.8854905401519213,0.9606304562563233,0.2968575259618061,-0.37855764257888896,0.4848283387184906,3,1.0392820859311729
B18889W,0,2,3,1.3120219557388646,0.9777988444318331,6,6,0,7+,1,1,1,-2.604029435649101,-1.176187597622288,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-2.6225703460253356,-1.8182158301380555,-0.9064146622040575,-1.2902649438240241,-0.963859204390988,-4.316778152486201,-2.600805981009513,-3.28560267860687,-2.0985915082539726,-1.3966909858972794,-1.2040640335560924,-2.994058137095393,-2.0130377029559705,-2.9687699619976557,-2.265074542788418,-1.6191545146087136,-1.1849928499394917,-1.8967835442145384,-1.7460669433766831,2,1
B18890P,1,3,1,-0.43946453459313234,-0.3206497109490653,3,3,0,3,0,0,0,0.9279443950353001,0.23813187206542374,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,-0.8714251492415938,-0.4041399898576409,-0.9064146622040575,-0.0033865221622675764,-0.08740634265765727,-0.4714502155735483,-0.25509149246788354,-0.12058125864334658,-0.1505788366017886,0.32277739846870185,0.27114784247798746,-0.19547145980626857,-0.02925380966128749,-0.10548928798976412,0.032799294838973536,-0.32926202917619524,-1.1849928499394917,-0.37855764257888896,-1.0024351826782918,3,0.10669059779864654
B18894T,0,3,2,-0.5222620777724636,0.16626849731877158,5,3,0,3,0,0,0,0.6843599929191346,0.06923937953678244,1.7483821271201796,1.5051459965097354,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,0.17926196882865147,0.16898430587184726,0.9088031066367427,0.9617722940840496,0.42907001011494705,0.35254862805059145,0.2361929266612677,1.3180648413400726,0.8977256297699917,1.4690896547126893,1.2733482290490725,0.7373907659567726,0.3698713793297533,0.2524207962612223,0.25950640478070824,-0.32926202917619524,0.2968575259618061,0.3805553082389358,1.228460099416882,3,0.2028348181494164
B18895U,0,4,2,0.5986892760400143,0.08511546260746543,4,3,0,3,0,0,0,-0.8989386208359418,-0.44215128056047565,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,-1.1241887663431211,0.5294910081853998,0.4641517656897044,0.9088031066367427,-1.2902649438240241,-0.963859204390988,0.6272149092586378,0.5135760127832396,-0.408310478640031,-0.27760723575017043,-0.2503787296532919,-0.20186364698500728,0.7373907659567726,0.4932472369756666,0.9682409647631952,0.5427554479087258,0.9606304562563233,0.2968575259618061,0.3805553082389358,0.4848283387184906,4,0.6421611577495356
B18899Y,1,3,2,1.636843086673162,2.113941330390119,6,6,0,6,1,1,1,-1.2643152240101905,-0.5169908966847229,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-2.6225703460253356,-1.7054425059873035,-0.9064146622040575,-1.2902649438240241,-0.963859204390988,-2.394114184029875,-1.5081549500505085,-0.408310478640031,-0.22030401894054,-1.3966909858972794,-1.2040640335560924,-2.994058137095393,-1.9127384355330976,-2.2529497934956826,-1.8001989276809922,-1.6191545146087136,-1.9259180378901404,-1.8967835442145384,-1.7460669433766831,3,1
B18910A,1,5,2,-0.20380998862119146,-0.40180274566037144,2,6,0,6,0,1,1,0.3189833897448861,0.08320026008388752,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7523109900004565,0.46388458388136206,-0.8714251492415938,-0.5728640200265369,0.0011942222163425851,-1.2902649438240241,-0.963859204390988,-0.19678393436550198,-0.10533625021679834,0.1671479613533371,0.03731736169577762,-1.3966909858972794,-1.2040640335560924,-0.19547145980626857,-0.1526296673072008,-0.10548928798976412,-0.14882727714043453,-1.6191545146087136,-0.44406766198884273,-0.37855764257888896,-0.2588034219799006,5,1
B18913D,1,3,1,-0.5222620777724636,0.6531867055866084,2,2,0,6,0,0,1,0.3189833897448861,0.1556641430358361,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.06691944431583108,0.46388458388136206,0.5294910081853998,0.4900936544178761,0.0011942222163425851,-0.3251061275777066,-0.24872412938033384,0.07788234684254437,0.07435980196996321,-1.5592273586267664,-0.9883367870224616,-0.2503787296532919,-0.20186364698500728,-0.19547145980626857,-0.1526296673072008,-0.46339937224075056,-0.3337416129358579,-1.6191545146087136,-0.44406766198884273,-0.37855764257888896,-0.2588034219799006,3,1
B18918J,0,5,1,-2.5157721558594273,-2.7552407522882496,3,2,0,2,0,0,0,0.8061521939772177,0.2797291558539928,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,0.17926196882865147,0.19492619460001898,-0.9064146622040575,1.6052115049149276,1.1686967917542337,-1.0207827779896417,-0.5879576147861346,0.45487718135002075,0.33565960733047845,0.8959335265906956,0.80033673958607765,-0.19547145980626857,-0.02925380966128749,0.6103308805122087,0.5842545384092284,-0.32926202917619524,-0.44406766198884273,-0.37855764257888896,-1.0024351826782918,5,0.0060865121776946364
B18920C,0,2,1,0.5986892760400143,-1.3756391621960453,2,2,0,2,0,0,0,1.049736596093383,0.3540520434808369,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5780267984004381,0.46388458388136206,0.17926196882865147,0.08215287044926722,0.0011942222163425851,0.6400526886686109,0.5494414296363389,0.07788234684254437,-0.014079322506575244,-0.408310478640031,-0.32624341635407234,-0.2503787296532919,-0.20186364698500728,-0.19547145980626857,-0.02925380966128749,0.2524207962612223,0.17592085648808548,-0.32926202917619524,0.2968575259618061,0.3805553082389358,-1.0024351826782918,2,0.053491201355873666
B18923F,1,5,3,0.5986892760400143,-0.726414884505596,2,3,0,3,0,0,0,-0.41176981660361023,-0.20137312961751275,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,0.8797200475421483,0.5597144659342299,0.0011942222163425851,0.3183330832531715,0.07688641028212458,-0.7461164967815954,-0.4207169276357572,0.7426064013467052,0.473637305005526,-0.2503787296532919,-0.14568623933991187,0.7373907659567726,0.4932472369756666,0.2524207962612223,0.2177136306343969,-1.6191545146087136,1.037782713912455,0.3805553082389358,0.4848283387184906,5,1.1130749719201565
B18929M,1,5,2,1.0763674097669225,-0.40180274566037144,6,6,0,6,1,1,1,0.5625677918610515,0.15711376333950178,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,0.17926196882865147,0.19492619460001898,0.9088031066367427,-1.2902649438240241,-0.963859204390988,-0.19678393436550198,-0.13570257927166926,-0.408310478640031,-0.39988880612657424,-1.3966909858972794,-1.2040640335560924,-1.5947647984508304,-0.8591585600627994,-2.2529497934956826,-1.531992727238755,-0.32926202917619524,-0.44406766198884273,-1.1376705933967137,-1.7460669433766831,5,1
B18940G,0,4,2,0.2802371868887421,0.7343397402979146,6,6,0,6,1,1,1,-0.7771464197778588,-0.27097091889863567,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,0.8797200475421483,0.5856563546624016,0.9088031066367427,0.3183330832531715,0.2922439300209027,-0.19678393436550198,-0.19635296417086207,1.8935232813334406,1.1725313332385479,1.4690896547126893,1.2733482290490725,0.27095965307525166,0.10862085601127625,2.3998813017671408,1.6874587091955466,-0.32926202917619524,0.2968575259618061,0.3805553082389358,0.4848283387184906,4,1
B18963P,0,3,1,0.2802371868887421,0.32857456674138386,2,2,0,2,0,0,0,1.049736596093383,0.35370870088297207,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,-0.17096707052809693,-0.12618315394600996,0.0011942222163425851,0.3183330832531715,0.2922439300209027,0.07788234684254437,0.10472613102483422,-0.408310478640031,-0.2816678313104188,0.8959335265906956,0.80033673958607765,0.27095965307525166,0.10862085601127625,-0.8213094564917369,-0.5604487228775926,-1.6191545146087136,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,0.30907710860033316
B18970N,1,3,3,-0.8407141669237358,0.003962427896159287,2,2,0,2,0,0,0,0.19719118868680374,0.040952299297606985,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.14781005025254357,0.46388458388136206,0.5294910081853998,0.29542773552080837,0.9088031066367427,0.3183330832531715,0.2922439300209027,-0.19678393436550198,-0.16467180316053948,0.1671479613533371,0.09868117406565641,0.32277739846870185,0.27114784247798746,-0.19547145980626857,-0.1526296673072008,0.6103308805122087,0.44442074057613157,0.9606304562563233,1.037782713912455,0.3805553082389358,-0.2588034219799006,3,0.5071241448785034
B19000Z,0,3,1,-1.159166256075008,-0.5641088150829837,2,2,0,2,0,0,0,0.19719118868680374,0.23245942069814776,2.871128571236222,2.4594438503213745,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,-1.221654188598342,-0.7552581556936424,0.0011942222163425851,1.6052115049149276,1.4799340243857715,-1.8447816216137816,-1.0596387553451825,0.45487718135002075,0.15612477900178484,0.8959335265906956,0.7441593319409823,-0.6619025726877894,-0.2905043329797646,0.2524207962612223,0.16445946126412941,-1.6191545146087136,-1.1849928499394917,-1.8967835442145384,-1.7460669433766831,3,0.05375101237507956
B19020D,0,4,2,1.7960691312487982,2.032788295678813,3,3,0,3,0,0,0,-0.41176981660361023,-0.3360661092290277,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5780267984004381,-1.1241887663431211,-0.17096707052809693,-0.2331457253060345,1.8164119910571428,0.6400526886686109,0.22150539950407278,0.07788234684254437,0.0793898818328712,-0.12058125864334658,-0.21194264897166742,1.4690896547126893,1.2733482290490725,-0.6619025726877894,-0.4600333710717586,-0.10548928798976412,-0.20208144651070195,-0.32926202917619524,1.037782713912455,1.1396682590567606,0.4848283387184906,4,6.600521325861819
B19021E,1,3,2,-0.8407141669237358,-0.8075679192169022,2,2,0,2,0,0,0,1.536905400325714,0.5601619376409965,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,-0.8714251492415938,-0.7675299389236045,-0.9064146622040575,-0.3251061275777066,-0.37117690244345763,-0.4714502155735483,-0.27421717748541424,0.1671479613533371,-0.044549009919098784,0.32277739846870185,0.27114784247798746,0.27095965307525166,0.10862085601127625,-0.8213094564917369,-0.6554956663941713,-0.32926202917619524,1.037782713912455,-0.37855764257888896,0.4848283387184906,3,0.08435014639529932
B19035L,0,3,2,1.3948194989181948,1.7081761568335885,6,6,0,6,1,1,1,-0.5335620176616933,-0.18190951215979417,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.14781005025254357,0.46388458388136206,0.17926196882865147,0.19492619460001898,-0.9064146622040575,-0.0033865221622675764,-0.11397940282802142,0.07788234684254437,0.07435980196996321,-0.408310478640031,-0.24531322810913989,-0.2503787296532919,-0.25804105463010274,-0.19547145980626857,-0.02925380966128749,-1.1792195407427235,-0.8404100021895948,0.9606304562563233,-0.44406766198884273,-0.37855764257888896,-1.0024351826782918,3,1
B19036M,1,3,3,0.8343438220119563,0.9777988444318331,7+,6,0,6,1,1,1,1.7804898024418796,0.8286427390510083,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-1.221654188598342,-0.7503193150173784,0.9088031066367427,-1.2902649438240241,-0.963859204390988,-1.8447816216137816,-1.0519130501446539,0.1671479613533371,0.13503577726693536,-0.8235348577752856,-0.7310525440930975,-1.5947647984508304,-0.8591585600627994,-0.46339937224075056,-0.10732818663993193,-1.6191545146087136,-0.44406766198884273,-1.8967835442145384,-1.7460669433766831,3,1
B19037N,1,1,2,1.636843086673162,-0.158343641526453,6,6,0,6,1,1,1,0.4407755908029692,0.006495651492953175,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,-0.8714251492415938,-0.49097142528022086,-0.9064146622040575,-0.3251061275777066,-0.37117690244345763,-1.2954490591976882,-0.7078062837890629,0.1671479613533371,-0.044549009919098784,-0.2503787296532919,-0.20186364698500728,-1.1283336855693102,-0.5979080367443224,-0.46339937224075056,-0.42878855645243663,-0.32926202917619524,-1.1849928499394917,-1.1376705933967137,-1.0024351826782918,1,1
B19058T,1,4,3,1.5540455434938307,1.545870087410976,6,6,0,6,1,1,1,-2.604029435649101,-1.1403826128429417,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-0.17096707052809693,-0.12618315394600996,-0.9064146622040575,0.6400526886686109,0.5228683694659748,-0.7461164967815954,-0.4373651341321704,0.45487718135002075,0.3107003570192191,1.4690896547126893,1.217170821403977,0.27095965307525166,0.23199671365718955,0.9682409647631952,0.9060085918675419,-1.6191545146087136,0.2968575259618061,-0.37855764257888896,-0.2588034219799006,4,1
B19076V,0,4,3,0.9171413651912865,1.1401049138544452,6,6,0,6,1,1,1,0.4407755908029692,0.09909220638394639,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,-1.1241887663431211,-0.8714251492415938,-0.37819810112946906,0.0011942222163425851,-0.3251061275777066,-0.25859839204996965,-0.4714502155735483,-0.18709288496432733,1.030335621343389,0.5674355131429332,-0.2503787296532919,-0.20186364698500728,-1.1283336855693102,-0.5979080367443224,1.3261510490141817,0.9092963556835572,-0.32926202917619524,-1.9259180378901404,-0.37855764257888896,-1.0024351826782918,4,1
B19079Y,0,3,1,0.8343438220119563,0.32857456674138386,2,2,0,2,0,0,0,2.145866405616128,0.8839561390344279,1.7483821271201796,1.5051459965097354,1.4093791024214999,1.2229730411167075,0.46388458388136206,0.8797200475421483,0.5597144659342299,0.9088031066367427,0.6400526886686109,0.5593156923059748,1.7258800340908247,1.0160408696788383,-1.2714981386300828,-0.7754313795562955,0.32277739846870185,0.27114784247798746,0.27095965307525166,0.10862085601127625,-0.46339937224075056,-0.3869957823061253,0.9606304562563233,1.037782713912455,1.1396682590567606,0.4848283387184906,3,0.2246505947042366
B19087Y,0,3,3,0.0382135991337759,-0.3206497109490653,2,6,0,6,0,1,1,1.2933209982095486,0.5962550828611206,0.6256356830041371,0.5508481426980965,-0.9032400796735122,-0.7927562929688128,0.46388458388136206,-0.8714251492415938,-0.5419832906221012,0.0011942222163425851,0.6400526886686109,0.6718942026994629,-0.7461164967815954,-0.4136691250584459,0.1671479613533371,0.07367196489705656,-0.2503787296532919,-0.20186364698500728,-0.6619025726877894,-0.43695678084871825,0.2524207962612223,0.2177136306343969,-0.32926202917619524,-0.44406766198884273,-0.37855764257888896,-0.2588034219799006,3,1
B19170S,1,4,2,1.7132715880694669,1.3835640179883637,3,3,0,3,0,0,0,-0.0463932134293624,-0.09276226004941313,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5780267984004381,-1.1241887663431211,-0.5211961098848453,-0.44642059037757575,0.0011942222163425851,0.9617722940840496,0.816513191921411,-0.19678393436550198,-0.24538522243654967,0.45487718135002075,0.28707338558391704,0.32277739846870185,0.27114784247798746,0.27095965307525166,0.10862085601127625,-0.8213094564917369,-0.8819090926900973,-0.32926202917619524,0.2968575259618061,1.1396682590567606,0.4848283387184906,4,3.657796119281821
B19181V,0,2,2,1.5540455434938307,1.1401049138544452,7+,7+,0,7+,1,1,1,-0.6553542187197764,-0.4313331981890785,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5780267984004381,0.46388458388136206,-0.8714251492415938,-0.5160414018939294,0.0011942222163425851,-0.646825732993146,-0.4494642051601156,-1.5701153404057353,-1.0428846827365372,0.1671479613533371,0.1923889529339062,-1.3966909858972794,-1.2040640335560924,-2.0611959113323515,-1.3671607986731031,0.2524207962612223,0.399340202613805,-0.32926202917619524,-1.1849928499394917,-1.1376705933967137,-1.0024351826782918,2,1
B19185Z,0,3,1,-0.6814881223480997,-0.40180274566037144,2,2,0,2,0,0,0,-0.6553542187197764,-0.505276851494648,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,1.5801781262556451,1.0632179501473642,0.9088031066367427,-0.9685453384085851,-0.7066617047755518,0.35254862805059145,0.2361929266612677,0.45487718135002075,0.24938650350668073,-0.2503787296532919,-0.20186364698500728,0.27095965307525166,0.10862085601127625,1.3261510490141817,0.9092963556835572,-0.32926202917619524,1.037782713912455,0.3805553082389358,0.4848283387184906,3,0.11870578912109218
B19200F,1,6,3,0.5986892760400143,0.40972760145269,2,3,0,3,0,0,0,0.6843599929191346,0.3921363125361674,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,0.5294910081853998,0.3773203302671244,0.9088031066367427,-1.2902649438240241,-0.963859204390988,-0.19678393436550198,-0.03556305495107645,-0.408310478640031,-0.23303165070651685,0.32277739846870185,0.27114784247798746,0.7373907659567726,0.4932472369756666,-0.10548928798976412,-0.10703450299412318,-1.6191545146087136,0.2968575259618061,0.3805553082389358,0.4848283387184906,6,5.811400575709691
B19203J,1,6,3,-0.20380998862119146,0.40972760145269,5,6,0,6,0,1,1,0.3189833897448861,0.3465616441703705,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,2.0519579341058454,-0.17096707052809693,-0.12618315394600996,0.9088031066367427,-1.2902649438240241,-0.963859204390988,0.07788234684254437,0.05864894483283682,1.8935232813334406,1.159803701472571,-0.2503787296532919,-0.20186364698500728,0.7373907659567726,0.4932472369756666,1.3261510490141817,0.9092963556835572,-0.32926202917619524,0.2968575259618061,-0.37855764257888896,0.4848283387184906,6,1
B19204K,1,3,2,-0.5222620777724636,-0.3206497109490653,3,2,0,2,0,0,0,-0.41176981660361023,0.048213442448284974,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,0.17926196882865147,0.19492619460001898,0.0011942222163425851,-0.0033865221622675764,-0.08740634265765727,-0.19678393436550198,-0.004819243300040533,0.45487718135002075,0.26073189753935977,-0.2503787296532919,-0.20186364698500728,-0.19547145980626857,-0.02925380966128749,1.3261510490141817,0.9092963556835572,-0.32926202917619524,-0.44406766198884273,-0.37855764257888896,-1.0024351826782918,3,0.2671281726739386
B19217Q,0,4,2,0.2802371868887421,0.6531867055866084,3,5,0,5,0,0,0,-0.16818541448744478,0.11654594563598675,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,2.0519579341058454,0.8797200475421483,0.5597144659342299,-0.9064146622040575,0.6400526886686109,0.34395817256719663,0.35254862805059145,0.2361929266612677,0.45487718135002075,0.2730134749419828,-0.2503787296532919,-0.20186364698500728,1.2038218788382926,0.7775743505171839,-0.10548928798976412,-0.10703450299412318,0.9606304562563233,1.037782713912455,0.3805553082389358,0.4848283387184906,4,0.5597825032242597
B19242R,1,3,2,-1.082737754678702,0.003962427896159287,2,2,0,3,0,0,0,0.07539898762872067,0.22902373920479446,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,2.0519579341058454,0.8797200475421483,0.5597144659342299,0.9088031066367427,1.283491899499489,0.9016250294691616,1.4512137528827775,0.8337672280145515,-0.12058125864334658,0.012217723258020272,0.32277739846870185,0.21497043483289202,0.7373907659567726,0.4932472369756666,-0.10548928798976412,-0.10703450299412318,-0.32926202917619524,1.037782713912455,1.1396682590567606,0.4848283387184906,3,0.16361902193794783
